Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag,Approval_Days,Loan_to_Income_Ratio,Loan_to_Income_Exposure_%,Application_Year,Application_Month,Application_Month_Name,Approval_Year,Loan_Size_Category,Credit_Score_Category,Loan_Exposure_Category
CUST6454,27,Female,Single,High School,Unemployed,71174,North,330,0,3,333117,LOAN6454,Education Loan,129684,36,13.97,182.21,2022-03-11,2022-03-18,Default,1,7,1.822069856970242,182.2069856970242,2022,3,March,2022,Small,Poor,Moderate
CUST6455,31,Male,Divorced,PhD,Salaried,175549,North,452,1,0,427016,LOAN6455,Education Loan,296026,120,6.99,168.63,2021-09-27,2021-10-11,Default,1,14,1.6862870195785793,168.62870195785794,2021,9,September,2021,Medium,Poor,Moderate
CUST6456,31,Female,Divorced,High School,Unemployed,140820,South,847,1,0,16335,LOAN6456,Home Loan,100462,36,14.19,71.34,2020-01-15,2020-01-29,Default,1,14,0.7134071864791933,71.34071864791933,2020,1,January,2020,Small,Excellent,Low
CUST6457,38,Female,Single,PhD,Business,52893,West,679,5,4,244132,LOAN6457,Personal Loan,762716,84,13.32,1442.0,2022-06-28,2022-06-30,Default,1,2,14.41997995954096,1441.997995954096,2022,6,June,2022,Large,Good,Extreme
CUST6458,21,Male,Divorced,PhD,Business,160087,East,779,5,1,210911,LOAN6458,Car Loan,511331,12,12.79,319.41,2023-01-09,2023-01-12,Default,1,3,3.194081967929938,319.4081967929938,2023,1,January,2023,Large,Very Good,High
CUST6459,46,Male,Divorced,Master,Unemployed,157031,East,801,3,2,296886,LOAN6459,Car Loan,110061,84,16.18,70.09,2022-12-12,2022-12-22,Default,1,10,0.7008870859893906,70.08870859893906,2022,12,December,2022,Small,Excellent,Low
CUST6460,24,Female,Married,High School,Business,157977,North,844,1,1,195355,LOAN6460,Home Loan,1040805,36,11.15,658.83,2022-01-01,2022-01-04,Default,1,3,6.588332478778557,658.8332478778557,2022,1,January,2022,Very Large,Excellent,Very High
CUST6461,31,Female,Married,Bachelor,Self-Employed,81473,West,372,3,3,415702,LOAN6461,Business Loan,1450632,48,10.7,1780.51,2022-12-03,2022-12-06,Default,1,3,17.805064254415573,1780.5064254415572,2022,12,December,2022,Very Large,Poor,Extreme
CUST6462,40,Female,Married,High School,Self-Employed,71959,Central,739,4,2,239078,LOAN6462,Home Loan,564535,36,11.21,784.52,2018-07-29,2018-08-03,Default,1,5,7.845231312275046,784.5231312275046,2018,7,July,2018,Large,Good,Very High
CUST6463,45,Male,Divorced,PhD,Business,27270,West,323,1,0,355763,LOAN6463,Home Loan,887178,60,14.92,3253.31,2022-11-01,2022-11-13,Default,1,12,32.533113311331135,3253.3113311331135,2022,11,November,2022,Large,Poor,Extreme
CUST6464,29,Female,Single,High School,Unemployed,151244,West,393,3,0,388852,LOAN6464,Business Loan,90197,12,10.7,59.64,2019-08-01,2019-08-03,Default,1,2,0.5963674592049932,59.63674592049932,2019,8,August,2019,Small,Poor,Low
CUST6465,56,Male,Married,PhD,Unemployed,125576,North,564,3,2,442786,LOAN6465,Personal Loan,1202827,24,7.66,957.85,2023-02-03,2023-02-08,Default,1,5,9.578478371663374,957.8478371663374,2023,2,February,2023,Very Large,Poor,Very High
CUST6466,49,Male,Single,High School,Salaried,76254,North,547,0,1,252337,LOAN6466,Home Loan,511869,60,5.72,671.27,2020-09-16,2020-09-27,Default,1,11,6.712683924777717,671.2683924777717,2020,9,September,2020,Large,Poor,Very High
CUST6467,48,Female,Married,Master,Business,121536,North,648,0,3,446294,LOAN6467,Home Loan,901562,120,8.7,741.81,2019-11-10,2019-11-17,Default,1,7,7.418065429173249,741.8065429173249,2019,11,November,2019,Large,Fair,Very High
CUST6468,63,Female,Divorced,Master,Salaried,94327,East,306,4,3,1552,LOAN6468,Home Loan,650325,24,13.15,689.44,2020-04-19,2020-05-02,Default,1,13,6.894367466367,689.4367466367,2020,4,April,2020,Large,Poor,Very High
CUST6469,60,Female,Married,Bachelor,Self-Employed,71642,Central,626,4,2,69055,LOAN6469,Personal Loan,430044,60,5.12,600.27,2021-12-19,2022-01-02,Default,1,14,6.0026799921833565,600.2679992183356,2021,12,December,2022,Medium,Fair,Very High
CUST6470,43,Male,Married,High School,Self-Employed,191591,East,549,1,0,400320,LOAN6470,Business Loan,1076320,48,16.89,561.78,2022-01-12,2022-01-22,Default,1,10,5.617800418600039,561.7800418600038,2022,1,January,2022,Very Large,Poor,Very High
CUST6471,40,Female,Married,Master,Business,77981,North,847,3,0,226973,LOAN6471,Home Loan,775466,120,7.67,994.43,2020-01-18,2020-01-20,Default,1,2,9.94429412292738,994.429412292738,2020,1,January,2020,Large,Excellent,Very High
CUST6472,34,Female,Divorced,Bachelor,Unemployed,153349,West,636,1,4,487307,LOAN6472,Personal Loan,675856,36,14.16,440.73,2022-01-02,2022-01-11,Default,1,9,4.407306210017672,440.7306210017672,2022,1,January,2022,Large,Fair,High
CUST6473,62,Male,Married,Bachelor,Unemployed,179129,West,813,4,2,256944,LOAN6473,Home Loan,312823,60,6.25,174.64,2022-06-06,2022-06-17,Default,1,11,1.7463559780939992,174.6355978093999,2022,6,June,2022,Medium,Excellent,Moderate
CUST6474,26,Female,Divorced,High School,Business,154514,North,307,3,2,189334,LOAN6474,Business Loan,257190,120,9.56,166.45,2022-11-18,2022-11-25,Default,1,7,1.6645093648471982,166.45093648471982,2022,11,November,2022,Medium,Poor,Moderate
CUST6475,51,Male,Single,Bachelor,Self-Employed,119523,South,344,0,3,496916,LOAN6475,Personal Loan,711069,12,7.0,594.92,2021-08-04,2021-08-14,Default,1,10,5.9492231620692255,594.9223162069226,2021,8,August,2021,Large,Poor,Very High
CUST6476,26,Male,Single,High School,Unemployed,29269,East,449,1,3,373211,LOAN6476,Home Loan,437404,60,15.75,1494.43,2021-06-23,2021-07-04,Default,1,11,14.944275513341761,1494.427551334176,2021,6,June,2021,Medium,Poor,Extreme
CUST6477,33,Male,Married,Master,Unemployed,156346,West,417,3,4,215871,LOAN6477,Personal Loan,976658,120,10.33,624.68,2021-06-20,2021-07-02,Default,1,12,6.2467731825566375,624.6773182556637,2021,6,June,2021,Large,Poor,Very High
CUST6478,33,Female,Single,Master,Unemployed,72385,East,664,2,4,135424,LOAN6478,Car Loan,1349587,84,5.19,1864.46,2020-09-12,2020-09-21,Default,1,9,18.644567244594874,1864.4567244594875,2020,9,September,2020,Very Large,Fair,Extreme
CUST6479,27,Female,Married,Master,Salaried,151577,East,521,5,3,269443,LOAN6479,Education Loan,1377911,36,5.83,909.05,2022-02-23,2022-02-28,Default,1,5,9.090501857141914,909.0501857141915,2022,2,February,2022,Very Large,Poor,Very High
CUST6480,56,Male,Married,PhD,Self-Employed,44370,East,697,5,2,439674,LOAN6480,Business Loan,451975,84,5.75,1018.65,2023-01-12,2023-01-22,Default,1,10,10.186499887311246,1018.6499887311246,2023,1,January,2023,Medium,Good,Extreme
CUST6481,52,Female,Single,Master,Salaried,195450,South,736,0,4,65555,LOAN6481,Education Loan,494352,12,16.37,252.93,2022-06-29,2022-07-11,Default,1,12,2.5293016116653875,252.93016116653874,2022,6,June,2022,Medium,Good,Moderate
CUST6482,42,Female,Divorced,Master,Salaried,27881,West,469,2,0,422864,LOAN6482,Car Loan,789337,24,6.16,2831.09,2020-02-18,2020-02-26,Default,1,8,28.310928589361932,2831.0928589361934,2020,2,February,2020,Large,Poor,Extreme
CUST6483,43,Female,Divorced,PhD,Unemployed,174089,North,586,1,3,305298,LOAN6483,Car Loan,909663,36,17.08,522.53,2020-06-08,2020-06-16,Default,1,8,5.22527557743453,522.527557743453,2020,6,June,2020,Large,Fair,Very High
CUST6484,27,Male,Single,Master,Self-Employed,185215,Central,580,5,3,291029,LOAN6484,Business Loan,824442,24,12.79,445.13,2022-07-12,2022-07-19,Default,1,7,4.451270145506573,445.1270145506573,2022,7,July,2022,Large,Fair,High
CUST6485,35,Male,Single,Bachelor,Salaried,54832,South,704,3,2,392721,LOAN6485,Car Loan,313918,84,13.67,572.51,2019-09-19,2019-10-03,Default,1,14,5.725087540122556,572.5087540122556,2019,9,September,2019,Medium,Good,Very High
CUST6486,21,Female,Married,Bachelor,Salaried,93451,East,885,2,0,420965,LOAN6486,Personal Loan,221205,36,13.5,236.71,2018-03-18,2018-03-31,Default,1,13,2.367069373254433,236.7069373254433,2018,3,March,2018,Small,Excellent,Moderate
CUST6487,57,Male,Divorced,PhD,Business,118641,North,797,5,3,71066,LOAN6487,Home Loan,1490870,12,6.55,1256.62,2020-03-22,2020-03-26,Default,1,4,12.56622921249821,1256.6229212498208,2020,3,March,2020,Very Large,Very Good,Extreme
CUST6488,55,Male,Divorced,Master,Unemployed,141022,North,636,5,4,312545,LOAN6488,Personal Loan,1455620,24,6.26,1032.19,2021-09-03,2021-09-12,Default,1,9,10.321935584518728,1032.1935584518728,2021,9,September,2021,Very Large,Fair,Extreme
CUST6489,57,Female,Divorced,Master,Business,78801,North,480,3,1,228987,LOAN6489,Personal Loan,1322079,36,10.72,1677.74,2020-06-12,2020-06-23,Default,1,11,16.777439372596795,1677.7439372596796,2020,6,June,2020,Very Large,Poor,Extreme
CUST6490,33,Male,Single,High School,Salaried,50117,North,492,2,4,72063,LOAN6490,Business Loan,332963,60,10.67,664.37,2021-07-03,2021-07-07,Default,1,4,6.64371370991879,664.3713709918791,2021,7,July,2021,Medium,Poor,Very High
CUST6491,65,Female,Married,PhD,Business,96930,South,842,1,2,168146,LOAN6491,Home Loan,1202121,60,7.83,1240.19,2022-03-13,2022-03-15,Default,1,2,12.401949860724233,1240.1949860724233,2022,3,March,2022,Very Large,Excellent,Extreme
CUST6492,63,Male,Married,Master,Unemployed,83659,South,325,0,3,491024,LOAN6492,Car Loan,675486,60,14.68,807.43,2019-05-12,2019-05-17,Default,1,5,8.074277722659845,807.4277722659846,2019,5,May,2019,Large,Poor,Very High
CUST6493,60,Male,Single,Bachelor,Business,172168,West,900,3,0,138100,LOAN6493,Business Loan,327059,120,8.02,189.97,2018-09-04,2018-09-06,Default,1,2,1.8996503415268806,189.96503415268805,2018,9,September,2018,Medium,Excellent,Moderate
CUST6494,35,Female,Divorced,Bachelor,Business,115355,North,388,4,1,242885,LOAN6494,Education Loan,159758,60,15.97,138.49,2020-01-17,2020-02-01,Default,1,15,1.384924797364657,138.4924797364657,2020,1,January,2020,Small,Poor,Moderate
CUST6495,43,Male,Married,High School,Unemployed,79775,East,517,2,3,37238,LOAN6495,Car Loan,379838,36,17.17,476.14,2018-02-12,2018-02-20,Default,1,8,4.761366342839235,476.1366342839235,2018,2,February,2018,Medium,Poor,High
CUST6496,43,Female,Married,PhD,Unemployed,148779,South,838,5,1,275793,LOAN6496,Business Loan,131921,60,17.64,88.67,2019-05-21,2019-05-27,Default,1,6,0.8866909980575216,88.66909980575215,2019,5,May,2019,Small,Excellent,Low
CUST6497,49,Male,Married,Master,Salaried,129281,North,894,1,3,412438,LOAN6497,Business Loan,616930,48,8.72,477.2,2023-03-23,2023-04-04,Default,1,12,4.772008261074713,477.20082610747136,2023,3,March,2023,Large,Excellent,High
CUST6498,25,Female,Single,Bachelor,Unemployed,195851,South,636,4,3,66507,LOAN6498,Home Loan,980935,84,5.86,500.86,2021-12-07,2021-12-13,Default,1,6,5.008577949563699,500.85779495636984,2021,12,December,2021,Large,Fair,Very High
CUST6499,56,Male,Married,PhD,Self-Employed,130158,North,359,2,4,228074,LOAN6499,Home Loan,742841,36,11.97,570.72,2021-04-17,2021-04-22,Default,1,5,5.707225064921096,570.7225064921096,2021,4,April,2021,Large,Poor,Very High
CUST6500,62,Female,Single,High School,Salaried,174310,East,860,3,4,430049,LOAN6500,Education Loan,1278123,48,6.63,733.25,2021-10-07,2021-10-11,Default,1,4,7.332470885204521,733.247088520452,2021,10,October,2021,Very Large,Excellent,Very High
CUST6501,32,Female,Divorced,Bachelor,Salaried,75702,North,894,1,3,30533,LOAN6501,Business Loan,200460,84,13.23,264.8,2022-06-10,2022-06-19,Default,1,9,2.6480145834984543,264.8014583498454,2022,6,June,2022,Small,Excellent,Moderate
CUST6502,63,Male,Divorced,PhD,Self-Employed,23161,South,584,3,1,155026,LOAN6502,Car Loan,1317274,24,11.6,5687.47,2021-01-24,2021-02-08,Default,1,15,56.87465998877423,5687.465998877424,2021,1,January,2021,Very Large,Fair,Extreme
CUST6503,63,Male,Divorced,Master,Business,146204,East,691,0,0,310660,LOAN6503,Personal Loan,952964,36,11.71,651.8,2022-03-31,2022-04-12,Default,1,12,6.518043281989549,651.8043281989549,2022,3,March,2022,Large,Good,Very High
CUST6504,61,Female,Single,Master,Business,118432,South,447,2,4,315698,LOAN6504,Education Loan,484178,12,11.25,408.82,2020-08-01,2020-08-04,Default,1,3,4.088236287489868,408.8236287489868,2020,8,August,2020,Medium,Poor,High
CUST6505,44,Female,Single,Master,Self-Employed,146860,West,730,2,0,132082,LOAN6505,Home Loan,509402,60,7.55,346.86,2019-02-21,2019-02-23,Default,1,2,3.4686231785373827,346.86231785373826,2019,2,February,2019,Large,Good,High
CUST6506,46,Male,Divorced,PhD,Self-Employed,122917,Central,861,1,4,425449,LOAN6506,Personal Loan,376595,36,6.07,306.38,2019-08-24,2019-09-06,Default,1,13,3.0638154201615726,306.38154201615725,2019,8,August,2019,Medium,Excellent,High
CUST6507,26,Male,Divorced,Bachelor,Business,77195,West,858,0,2,150564,LOAN6507,Home Loan,1404879,36,8.21,1819.91,2022-04-28,2022-04-29,Default,1,1,18.19909320551849,1819.909320551849,2022,4,April,2022,Very Large,Excellent,Extreme
CUST6508,27,Female,Married,High School,Business,176001,Central,453,1,0,390691,LOAN6508,Personal Loan,519088,24,14.81,294.93,2021-12-03,2021-12-08,Default,1,5,2.9493468787109163,294.9346878710916,2021,12,December,2021,Large,Poor,Moderate
CUST6509,30,Female,Divorced,Bachelor,Salaried,83946,South,554,2,4,2149,LOAN6509,Car Loan,171522,36,9.23,204.32,2019-03-02,2019-03-15,Default,1,13,2.043242084196984,204.32420841969838,2019,3,March,2019,Small,Poor,Moderate
CUST6510,32,Male,Married,High School,Business,179246,West,300,4,0,278360,LOAN6510,Home Loan,1433110,12,9.19,799.52,2018-12-13,2018-12-26,Default,1,13,7.995213282304766,799.5213282304766,2018,12,December,2018,Very Large,Poor,Very High
CUST6511,56,Male,Single,Bachelor,Business,35053,West,537,1,2,118613,LOAN6511,Personal Loan,1287477,84,7.09,3672.94,2018-06-11,2018-06-16,Default,1,5,36.729438279177245,3672.9438279177243,2018,6,June,2018,Very Large,Poor,Extreme
CUST6512,40,Male,Married,Master,Unemployed,115489,North,723,0,1,266625,LOAN6512,Car Loan,496180,36,13.88,429.63,2020-01-20,2020-02-03,Default,1,14,4.29633991116037,429.633991116037,2020,1,January,2020,Medium,Good,High
CUST6513,59,Female,Married,Master,Unemployed,51258,West,600,0,2,109831,LOAN6513,Car Loan,98372,84,6.14,191.92,2021-05-06,2021-05-16,Default,1,10,1.9191540832650513,191.91540832650514,2021,5,May,2021,Small,Fair,Moderate
CUST6514,33,Female,Single,High School,Self-Employed,30005,West,579,1,2,56830,LOAN6514,Business Loan,1120742,84,16.6,3735.18,2021-02-05,2021-02-07,Default,1,2,37.351841359773374,3735.1841359773375,2021,2,February,2021,Very Large,Poor,Extreme
CUST6515,58,Female,Single,Master,Unemployed,24657,North,317,2,4,6216,LOAN6515,Business Loan,1228688,60,17.46,4983.12,2021-06-28,2021-06-29,Default,1,1,49.83120412053372,4983.120412053372,2021,6,June,2021,Very Large,Poor,Extreme
CUST6516,60,Female,Single,High School,Unemployed,59509,South,886,0,0,114782,LOAN6516,Business Loan,401442,120,7.83,674.59,2020-06-04,2020-06-10,Default,1,6,6.745903980910451,674.5903980910451,2020,6,June,2020,Medium,Excellent,Very High
CUST6517,27,Male,Married,Master,Business,137312,East,782,4,1,326373,LOAN6517,Personal Loan,552476,120,14.77,402.35,2019-06-07,2019-06-16,Default,1,9,4.023508506175717,402.3508506175717,2019,6,June,2019,Large,Very Good,High
CUST6518,38,Male,Divorced,Master,Self-Employed,94533,South,582,2,1,130222,LOAN6518,Business Loan,605734,12,17.36,640.76,2019-04-16,2019-04-22,Default,1,6,6.407646007214412,640.7646007214412,2019,4,April,2019,Large,Fair,Very High
CUST6519,26,Male,Single,High School,Self-Employed,153758,North,663,0,2,99790,LOAN6519,Education Loan,659512,60,11.23,428.93,2023-05-20,2023-05-28,Default,1,8,4.2892857607409045,428.9285760740905,2023,5,May,2023,Large,Fair,High
CUST6520,30,Female,Divorced,High School,Unemployed,110347,South,640,0,2,230319,LOAN6520,Home Loan,51082,12,15.47,46.29,2022-11-17,2022-11-19,Approved,0,2,0.4629215112327476,46.29215112327476,2022,11,November,2022,Small,Fair,Low
CUST6521,43,Male,Divorced,Bachelor,Salaried,190001,East,435,5,0,152666,LOAN6521,Business Loan,949321,60,12.02,499.64,2022-11-16,2022-11-24,Default,1,8,4.996400018947269,499.6400018947269,2022,11,November,2022,Large,Poor,High
CUST6522,28,Male,Divorced,Bachelor,Business,46784,South,306,0,1,346203,LOAN6522,Personal Loan,1343612,84,14.22,2871.95,2020-07-13,2020-07-15,Default,1,2,28.719476744186046,2871.9476744186045,2020,7,July,2020,Very Large,Poor,Extreme
CUST6523,30,Female,Single,PhD,Business,193993,East,365,4,4,70858,LOAN6523,Car Loan,799039,120,6.42,411.89,2023-05-11,2023-05-23,Default,1,12,4.118906352291062,411.8906352291062,2023,5,May,2023,Large,Poor,High
CUST6524,44,Male,Divorced,PhD,Business,151839,South,542,3,3,41034,LOAN6524,Business Loan,608221,120,16.26,400.57,2020-06-30,2020-07-04,Default,1,4,4.005696823609218,400.5696823609218,2020,6,June,2020,Large,Poor,High
CUST6525,24,Male,Divorced,PhD,Self-Employed,143838,Central,538,1,3,218979,LOAN6525,Education Loan,1083780,48,10.26,753.47,2019-05-28,2019-06-09,Default,1,12,7.5347265673883115,753.4726567388311,2019,5,May,2019,Very Large,Poor,Very High
CUST6526,52,Female,Divorced,PhD,Unemployed,159188,North,335,3,3,419809,LOAN6526,Personal Loan,1214729,60,10.93,763.08,2019-10-30,2019-11-13,Default,1,14,7.630782471040531,763.078247104053,2019,10,October,2019,Very Large,Poor,Very High
CUST6527,41,Female,Single,Master,Business,123314,North,863,2,0,94592,LOAN6527,Personal Loan,1347888,84,8.1,1093.05,2023-03-10,2023-03-22,Default,1,12,10.930535056846749,1093.0535056846747,2023,3,March,2023,Very Large,Excellent,Extreme
CUST6528,54,Male,Married,PhD,Business,85086,Central,641,3,4,187263,LOAN6528,Car Loan,428952,60,7.87,504.14,2021-11-14,2021-11-24,Default,1,10,5.041393413722586,504.1393413722586,2021,11,November,2021,Medium,Fair,Very High
CUST6529,61,Female,Single,Bachelor,Unemployed,24114,East,686,1,3,403364,LOAN6529,Car Loan,1372445,12,5.21,5691.49,2020-05-08,2020-05-12,Default,1,4,56.91486273534046,5691.486273534047,2020,5,May,2020,Very Large,Good,Extreme
CUST6530,45,Female,Single,High School,Unemployed,142066,West,645,0,4,293140,LOAN6530,Business Loan,1371275,84,7.13,965.24,2018-09-08,2018-09-16,Default,1,8,9.65237987977419,965.2379879774189,2018,9,September,2018,Very Large,Fair,Very High
CUST6531,33,Female,Married,Bachelor,Business,136067,East,801,3,0,146509,LOAN6531,Home Loan,953679,84,17.51,700.89,2022-09-03,2022-09-05,Default,1,2,7.0088926778719305,700.889267787193,2022,9,September,2022,Large,Excellent,Very High
CUST6532,28,Female,Divorced,High School,Salaried,182932,East,890,2,1,76346,LOAN6532,Home Loan,541667,12,15.88,296.1,2023-05-27,2023-06-02,Default,1,6,2.96102923490696,296.102923490696,2023,5,May,2023,Large,Excellent,Moderate
CUST6533,33,Male,Divorced,Bachelor,Salaried,155273,Central,522,3,4,31061,LOAN6533,Education Loan,64198,84,14.0,41.35,2019-10-20,2019-10-23,Default,1,3,0.41345243538799403,41.3452435387994,2019,10,October,2019,Small,Poor,Low
CUST6534,50,Male,Single,Bachelor,Business,173073,South,515,1,1,222542,LOAN6534,Personal Loan,681528,12,15.73,393.78,2019-01-24,2019-01-25,Default,1,1,3.937806590282713,393.7806590282713,2019,1,January,2019,Large,Poor,High
CUST6535,23,Male,Single,Bachelor,Unemployed,190097,South,308,0,3,307541,LOAN6535,Education Loan,422652,84,7.3,222.33,2020-03-17,2020-03-23,Default,1,6,2.2233491322850965,222.33491322850963,2020,3,March,2020,Medium,Poor,Moderate
CUST6536,56,Female,Single,PhD,Self-Employed,185335,West,447,1,4,323717,LOAN6536,Business Loan,828410,120,8.9,446.98,2019-01-19,2019-02-01,Default,1,13,4.469797933471821,446.9797933471821,2019,1,January,2019,Large,Poor,High
CUST6537,25,Female,Married,PhD,Salaried,73055,Central,535,0,3,227690,LOAN6537,Car Loan,517103,84,5.48,707.83,2020-11-25,2020-12-07,Default,1,12,7.078269796728493,707.8269796728492,2020,11,November,2020,Large,Poor,Very High
CUST6538,41,Male,Married,Master,Self-Employed,193438,West,354,2,2,176343,LOAN6538,Education Loan,983160,48,9.24,508.26,2022-02-23,2022-03-02,Default,1,7,5.082558752675276,508.2558752675276,2022,2,February,2022,Large,Poor,Very High
CUST6539,24,Male,Divorced,Master,Salaried,57434,East,306,3,2,484591,LOAN6539,Education Loan,435221,84,8.4,757.78,2020-08-04,2020-08-07,Default,1,3,7.577758818818122,757.7758818818122,2020,8,August,2020,Medium,Poor,Very High
CUST6540,24,Male,Divorced,PhD,Salaried,115445,West,894,0,1,40958,LOAN6540,Home Loan,1168569,12,6.78,1012.23,2018-09-30,2018-10-14,Default,1,14,10.122300662653211,1012.2300662653212,2018,9,September,2018,Very Large,Excellent,Extreme
CUST6541,51,Female,Divorced,Bachelor,Self-Employed,101098,West,856,0,3,161586,LOAN6541,Personal Loan,532618,36,13.0,526.83,2023-03-20,2023-03-29,Default,1,9,5.268333696017725,526.8333696017726,2023,3,March,2023,Large,Excellent,Very High
